"Date","Time","Test Total Time",
06/12/10,01:12:26,(hh:mm:ss): 9:36:39,
,,,
"Rated Capacity","Tested Capacity",,
3.20 Ah,2.40 Ah,,
,,,
"Cells","Battery Type","Battery Weight",
1,Li-ion,1.000 kg,
,,,
"Test Current","Graph Type",,
0.250 Amps,AmpHrs,,
,,,
"Test","Time","Voltage","Current"
"Mugen_3200mAh_Hero_0a",3622,3.98,0.248
"Mugen_3200mAh_Hero_0a",3623,3.98,0.249
"Mugen_3200mAh_Hero_0a",3624,3.98,0.251
"Mugen_3200mAh_Hero_0a",3625,3.98,0.251
"Mugen_3200mAh_Hero_0a",3626,3.98,0.251
"Mugen_3200mAh_Hero_0a",3627,3.98,0.248
"Mugen_3200mAh_Hero_0a",3628,3.98,0.249
"Mugen_3200mAh_Hero_0a",3629,3.98,0.251
"Mugen_3200mAh_Hero_0a",3630,3.98,0.248
"Mugen_3200mAh_Hero_0a",3631,3.98,0.249
"Mugen_3200mAh_Hero_0a",3632,3.98,0.251
"Mugen_3200mAh_Hero_0a",3633,3.98,0.251
"Mugen_3200mAh_Hero_0a",3634,3.98,0.251
"Mugen_3200mAh_Hero_0a",3635,3.98,0.248
"Mugen_3200mAh_Hero_0a",3636,3.98,0.251
"Mugen_3200mAh_Hero_0a",3637,3.98,0.251
"Mugen_3200mAh_Hero_0a",3638,3.98,0.248
"Mugen_3200mAh_Hero_0a",3639,3.98,0.249
"Mugen_3200mAh_Hero_0a",3640,3.98,0.251
"Mugen_3200mAh_Hero_0a",3641,3.98,0.251
"Mugen_3200mAh_Hero_0a",3642,3.98,0.249
"Mugen_3200mAh_Hero_0a",3643,3.98,0.251
"Mugen_3200mAh_Hero_0a",3644,3.98,0.251
"Mugen_3200mAh_Hero_0a",3645,3.98,0.251
"Mugen_3200mAh_Hero_0a",3646,3.98,0.248
"Mugen_3200mAh_Hero_0a",3647,3.98,0.249
"Mugen_3200mAh_Hero_0a",3648,3.98,0.251
"Mugen_3200mAh_Hero_0a",3649,3.98,0.251
"Mugen_3200mAh_Hero_0a",3650,3.98,0.248
"Mugen_3200mAh_Hero_0a",3651,3.98,0.251
"Mugen_3200mAh_Hero_0a",3652,3.98,0.251
"Mugen_3200mAh_Hero_0a",3653,3.98,0.251
"Mugen_3200mAh_Hero_0a",3654,3.98,0.249
"Mugen_3200mAh_Hero_0a",3655,3.98,0.248
"Mugen_3200mAh_Hero_0a",3656,3.98,0.251
"Mugen_3200mAh_Hero_0a",3657,3.98,0.248
"Mugen_3200mAh_Hero_0a",3658,3.98,0.251
"Mugen_3200mAh_Hero_0a",3659,3.98,0.251
"Mugen_3200mAh_Hero_0a",3660,3.98,0.251
"Mugen_3200mAh_Hero_0a",3661,3.98,0.249
"Mugen_3200mAh_Hero_0a",3662,3.98,0.248
"Mugen_3200mAh_Hero_0a",3663,3.98,0.251
"Mugen_3200mAh_Hero_0a",3664,3.98,0.251
"Mugen_3200mAh_Hero_0a",3665,3.98,0.248
"Mugen_3200mAh_Hero_0a",3666,3.98,0.249
"Mugen_3200mAh_Hero_0a",3667,3.98,0.251
"Mugen_3200mAh_Hero_0a",3668,3.98,0.251
"Mugen_3200mAh_Hero_0a",3669,3.98,0.251
"Mugen_3200mAh_Hero_0a",3670,3.98,0.248
"Mugen_3200mAh_Hero_0a",3671,3.98,0.249
"Mugen_3200mAh_Hero_0a",3672,3.98,0.251
"Mugen_3200mAh_Hero_0a",3673,3.98,0.248
"Mugen_3200mAh_Hero_0a",3674,3.98,0.251
"Mugen_3200mAh_Hero_0a",3675,3.98,0.251
"Mugen_3200mAh_Hero_0a",3676,3.98,0.251
"Mugen_3200mAh_Hero_0a",3677,3.98,0.251
"Mugen_3200mAh_Hero_0a",3678,3.98,0.249
"Mugen_3200mAh_Hero_0a",3679,3.98,0.251
"Mugen_3200mAh_Hero_0a",3680,3.98,0.251
"Mugen_3200mAh_Hero_0a",3681,3.98,0.249
"Mugen_3200mAh_Hero_0a",3682,3.98,0.248
"Mugen_3200mAh_Hero_0a",3683,3.98,0.251
"Mugen_3200mAh_Hero_0a",3684,3.98,0.251
"Mugen_3200mAh_Hero_0a",3685,3.98,0.251
"Mugen_3200mAh_Hero_0a",3686,3.98,0.251
"Mugen_3200mAh_Hero_0a",3687,3.98,0.251
"Mugen_3200mAh_Hero_0a",3688,3.98,0.248
"Mugen_3200mAh_Hero_0a",3689,3.98,0.249
"Mugen_3200mAh_Hero_0a",3690,3.98,0.251
"Mugen_3200mAh_Hero_0a",3691,3.98,0.251
"Mugen_3200mAh_Hero_0a",3692,3.98,0.251
"Mugen_3200mAh_Hero_0a",3693,3.98,0.251
"Mugen_3200mAh_Hero_0a",3694,3.98,0.251
"Mugen_3200mAh_Hero_0a",3695,3.98,0.248
"Mugen_3200mAh_Hero_0a",3696,3.98,0.249
"Mugen_3200mAh_Hero_0a",3697,3.98,0.251
"Mugen_3200mAh_Hero_0a",3698,3.98,0.251
"Mugen_3200mAh_Hero_0a",3699,3.98,0.251
"Mugen_3200mAh_Hero_0a",3700,3.98,0.249
"Mugen_3200mAh_Hero_0a",3701,3.98,0.251
"Mugen_3200mAh_Hero_0a",3702,3.98,0.251
"Mugen_3200mAh_Hero_0a",3703,3.98,0.248
"Mugen_3200mAh_Hero_0a",3704,3.98,0.249
"Mugen_3200mAh_Hero_0a",3705,3.98,0.251
"Mugen_3200mAh_Hero_0a",3706,3.98,0.251
"Mugen_3200mAh_Hero_0a",3707,3.98,0.249
"Mugen_3200mAh_Hero_0a",3708,3.98,0.251
"Mugen_3200mAh_Hero_0a",3709,3.98,0.251
"Mugen_3200mAh_Hero_0a",3710,3.98,0.251
"Mugen_3200mAh_Hero_0a",3711,3.98,0.249
"Mugen_3200mAh_Hero_0a",3712,3.98,0.248
"Mugen_3200mAh_Hero_0a",3713,3.98,0.251
"Mugen_3200mAh_Hero_0a",3714,3.98,0.251
"Mugen_3200mAh_Hero_0a",3715,3.98,0.249
"Mugen_3200mAh_Hero_0a",3716,3.98,0.251
"Mugen_3200mAh_Hero_0a",3717,3.98,0.251
"Mugen_3200mAh_Hero_0a",3718,3.98,0.251
"Mugen_3200mAh_Hero_0a",3719,3.98,0.251
"Mugen_3200mAh_Hero_0a",3720,3.98,0.249
"Mugen_3200mAh_Hero_0a",3721,3.98,0.248
"Mugen_3200mAh_Hero_0a",3722,3.98,0.251
"Mugen_3200mAh_Hero_0a",3723,3.98,0.249
"Mugen_3200mAh_Hero_0a",3724,3.98,0.249
"Mugen_3200mAh_Hero_0a",3725,3.98,0.251
"Mugen_3200mAh_Hero_0a",3726,3.98,0.251
"Mugen_3200mAh_Hero_0a",3727,3.98,0.251
"Mugen_3200mAh_Hero_0a",3728,3.98,0.249
"Mugen_3200mAh_Hero_0a",3729,3.98,0.251
"Mugen_3200mAh_Hero_0a",3730,3.98,0.251
"Mugen_3200mAh_Hero_0a",3731,3.98,0.248
"Mugen_3200mAh_Hero_0a",3732,3.98,0.249
"Mugen_3200mAh_Hero_0a",3733,3.98,0.251
"Mugen_3200mAh_Hero_0a",3734,3.98,0.251
"Mugen_3200mAh_Hero_0a",3735,3.98,0.251
"Mugen_3200mAh_Hero_0a",3736,3.98,0.249
"Mugen_3200mAh_Hero_0a",3737,3.98,0.251
"Mugen_3200mAh_Hero_0a",3738,3.98,0.251
"Mugen_3200mAh_Hero_0a",3739,3.98,0.248
"Mugen_3200mAh_Hero_0a",3740,3.98,0.249
"Mugen_3200mAh_Hero_0a",3741,3.98,0.251
"Mugen_3200mAh_Hero_0a",3742,3.98,0.251
"Mugen_3200mAh_Hero_0a",3743,3.98,0.248
"Mugen_3200mAh_Hero_0a",3744,3.98,0.251
"Mugen_3200mAh_Hero_0a",3745,3.98,0.251
"Mugen_3200mAh_Hero_0a",3746,3.98,0.248
"Mugen_3200mAh_Hero_0a",3747,3.97,0.249
"Mugen_3200mAh_Hero_0a",3748,3.98,0.251
"Mugen_3200mAh_Hero_0a",3749,3.97,0.251
"Mugen_3200mAh_Hero_0a",3750,3.97,0.251
"Mugen_3200mAh_Hero_0a",3751,3.97,0.251
"Mugen_3200mAh_Hero_0a",3752,3.97,0.251
"Mugen_3200mAh_Hero_0a",3753,3.97,0.251
"Mugen_3200mAh_Hero_0a",3754,3.97,0.251
"Mugen_3200mAh_Hero_0a",3755,3.97,0.248
"Mugen_3200mAh_Hero_0a",3756,3.97,0.251
"Mugen_3200mAh_Hero_0a",3757,3.97,0.251
"Mugen_3200mAh_Hero_0a",3758,3.97,0.249
"Mugen_3200mAh_Hero_0a",3759,3.98,0.251
"Mugen_3200mAh_Hero_0a",3760,3.97,0.251
"Mugen_3200mAh_Hero_0a",3761,3.97,0.251
"Mugen_3200mAh_Hero_0a",3762,3.97,0.249
"Mugen_3200mAh_Hero_0a",3763,3.97,0.248
"Mugen_3200mAh_Hero_0a",3764,3.97,0.251
"Mugen_3200mAh_Hero_0a",3765,3.97,0.251
"Mugen_3200mAh_Hero_0a",3766,3.97,0.248
"Mugen_3200mAh_Hero_0a",3767,3.97,0.251
"Mugen_3200mAh_Hero_0a",3768,3.97,0.251
"Mugen_3200mAh_Hero_0a",3769,3.97,0.251
"Mugen_3200mAh_Hero_0a",3770,3.97,0.251
"Mugen_3200mAh_Hero_0a",3771,3.97,0.248
"Mugen_3200mAh_Hero_0a",3772,3.97,0.251
"Mugen_3200mAh_Hero_0a",3773,3.97,0.248
"Mugen_3200mAh_Hero_0a",3774,3.97,0.251
"Mugen_3200mAh_Hero_0a",3775,3.97,0.251
"Mugen_3200mAh_Hero_0a",3776,3.97,0.251
"Mugen_3200mAh_Hero_0a",3777,3.97,0.251
"Mugen_3200mAh_Hero_0a",3778,3.97,0.248
"Mugen_3200mAh_Hero_0a",3779,3.97,0.251
"Mugen_3200mAh_Hero_0a",3780,3.97,0.249
"Mugen_3200mAh_Hero_0a",3781,3.97,0.249
"Mugen_3200mAh_Hero_0a",3782,3.97,0.251
"Mugen_3200mAh_Hero_0a",3783,3.97,0.251
"Mugen_3200mAh_Hero_0a",3784,3.97,0.251
"Mugen_3200mAh_Hero_0a",3785,3.97,0.249
"Mugen_3200mAh_Hero_0a",3786,3.97,0.249
"Mugen_3200mAh_Hero_0a",3787,3.97,0.251
"Mugen_3200mAh_Hero_0a",3788,3.97,0.248
"Mugen_3200mAh_Hero_0a",3789,3.97,0.249
"Mugen_3200mAh_Hero_0a",3790,3.97,0.251
"Mugen_3200mAh_Hero_0a",3791,3.97,0.251
"Mugen_3200mAh_Hero_0a",3792,3.97,0.251
"Mugen_3200mAh_Hero_0a",3793,3.97,0.248
"Mugen_3200mAh_Hero_0a",3794,3.97,0.251
"Mugen_3200mAh_Hero_0a",3795,3.97,0.251
"Mugen_3200mAh_Hero_0a",3796,3.97,0.249
"Mugen_3200mAh_Hero_0a",3797,3.97,0.248
"Mugen_3200mAh_Hero_0a",3798,3.97,0.251
"Mugen_3200mAh_Hero_0a",3799,3.97,0.251
"Mugen_3200mAh_Hero_0a",3800,3.97,0.251
"Mugen_3200mAh_Hero_0a",3801,3.97,0.249
"Mugen_3200mAh_Hero_0a",3802,3.97,0.251
"Mugen_3200mAh_Hero_0a",3803,3.97,0.251
"Mugen_3200mAh_Hero_0a",3804,3.97,0.249
"Mugen_3200mAh_Hero_0a",3805,3.97,0.248
"Mugen_3200mAh_Hero_0a",3806,3.97,0.251
"Mugen_3200mAh_Hero_0a",3807,3.97,0.251
"Mugen_3200mAh_Hero_0a",3808,3.97,0.251
"Mugen_3200mAh_Hero_0a",3809,3.97,0.249
"Mugen_3200mAh_Hero_0a",3810,3.97,0.251
"Mugen_3200mAh_Hero_0a",3811,3.97,0.251
"Mugen_3200mAh_Hero_0a",3812,3.97,0.249
"Mugen_3200mAh_Hero_0a",3813,3.97,0.248
"Mugen_3200mAh_Hero_0a",3814,3.97,0.251
"Mugen_3200mAh_Hero_0a",3815,3.97,0.251
"Mugen_3200mAh_Hero_0a",3816,3.97,0.248
"Mugen_3200mAh_Hero_0a",3817,3.97,0.251
"Mugen_3200mAh_Hero_0a",3818,3.97,0.251
"Mugen_3200mAh_Hero_0a",3819,3.97,0.251
"Mugen_3200mAh_Hero_0a",3820,3.97,0.251
"Mugen_3200mAh_Hero_0a",3821,3.97,0.248
"Mugen_3200mAh_Hero_0a",3822,3.97,0.251
"Mugen_3200mAh_Hero_0a",3823,3.97,0.249
"Mugen_3200mAh_Hero_0a",3824,3.97,0.251
"Mugen_3200mAh_Hero_0a",3825,3.97,0.251
"Mugen_3200mAh_Hero_0a",3826,3.97,0.251
"Mugen_3200mAh_Hero_0a",3827,3.97,0.251
"Mugen_3200mAh_Hero_0a",3828,3.97,0.248
"Mugen_3200mAh_Hero_0a",3829,3.97,0.251
"Mugen_3200mAh_Hero_0a",3830,3.97,0.251
"Mugen_3200mAh_Hero_0a",3831,3.97,0.249
"Mugen_3200mAh_Hero_0a",3832,3.97,0.251
"Mugen_3200mAh_Hero_0a",3833,3.97,0.251
"Mugen_3200mAh_Hero_0a",3834,3.97,0.251
"Mugen_3200mAh_Hero_0a",3835,3.97,0.251
"Mugen_3200mAh_Hero_0a",3836,3.97,0.248
"Mugen_3200mAh_Hero_0a",3837,3.97,0.251
"Mugen_3200mAh_Hero_0a",3838,3.97,0.251
"Mugen_3200mAh_Hero_0a",3839,3.97,0.248
"Mugen_3200mAh_Hero_0a",3840,3.97,0.251
"Mugen_3200mAh_Hero_0a",3841,3.97,0.251
"Mugen_3200mAh_Hero_0a",3842,3.97,0.251
"Mugen_3200mAh_Hero_0a",3843,3.97,0.251
"Mugen_3200mAh_Hero_0a",3844,3.97,0.248
"Mugen_3200mAh_Hero_0a",3845,3.97,0.251
"Mugen_3200mAh_Hero_0a",3846,3.97,0.249
"Mugen_3200mAh_Hero_0a",3847,3.97,0.248
"Mugen_3200mAh_Hero_0a",3848,3.97,0.251
"Mugen_3200mAh_Hero_0a",3849,3.97,0.251
"Mugen_3200mAh_Hero_0a",3850,3.97,0.251
"Mugen_3200mAh_Hero_0a",3851,3.97,0.251
"Mugen_3200mAh_Hero_0a",3852,3.97,0.251
"Mugen_3200mAh_Hero_0a",3853,3.97,0.251
"Mugen_3200mAh_Hero_0a",3854,3.97,0.251
"Mugen_3200mAh_Hero_0a",3855,3.97,0.248
"Mugen_3200mAh_Hero_0a",3856,3.97,0.249
"Mugen_3200mAh_Hero_0a",3857,3.97,0.251
"Mugen_3200mAh_Hero_0a",3858,3.97,0.251
"Mugen_3200mAh_Hero_0a",3859,3.97,0.249
"Mugen_3200mAh_Hero_0a",3860,3.97,0.251
"Mugen_3200mAh_Hero_0a",3861,3.97,0.251
"Mugen_3200mAh_Hero_0a",3862,3.97,0.248
"Mugen_3200mAh_Hero_0a",3863,3.97,0.249
"Mugen_3200mAh_Hero_0a",3864,3.97,0.251
"Mugen_3200mAh_Hero_0a",3865,3.97,0.251
"Mugen_3200mAh_Hero_0a",3866,3.97,0.248
"Mugen_3200mAh_Hero_0a",3867,3.97,0.251
"Mugen_3200mAh_Hero_0a",3868,3.97,0.251
"Mugen_3200mAh_Hero_0a",3869,3.97,0.251
"Mugen_3200mAh_Hero_0a",3870,3.97,0.249
"Mugen_3200mAh_Hero_0a",3871,3.97,0.249
"Mugen_3200mAh_Hero_0a",3872,3.97,0.251
"Mugen_3200mAh_Hero_0a",3873,3.97,0.251
"Mugen_3200mAh_Hero_0a",3874,3.97,0.251
"Mugen_3200mAh_Hero_0a",3875,3.97,0.251
"Mugen_3200mAh_Hero_0a",3876,3.97,0.251
"Mugen_3200mAh_Hero_0a",3877,3.97,0.251
"Mugen_3200mAh_Hero_0a",3878,3.97,0.249
"Mugen_3200mAh_Hero_0a",3879,3.97,0.249
"Mugen_3200mAh_Hero_0a",3880,3.97,0.251
"Mugen_3200mAh_Hero_0a",3881,3.97,0.251
"Mugen_3200mAh_Hero_0a",3882,3.97,0.249
"Mugen_3200mAh_Hero_0a",3883,3.97,0.251
"Mugen_3200mAh_Hero_0a",3884,3.97,0.251
"Mugen_3200mAh_Hero_0a",3885,3.97,0.251
"Mugen_3200mAh_Hero_0a",3886,3.97,0.249
"Mugen_3200mAh_Hero_0a",3887,3.97,0.249
"Mugen_3200mAh_Hero_0a",3888,3.97,0.251
"Mugen_3200mAh_Hero_0a",3889,3.97,0.248
"Mugen_3200mAh_Hero_0a",3890,3.97,0.251
"Mugen_3200mAh_Hero_0a",3891,3.97,0.251
"Mugen_3200mAh_Hero_0a",3892,3.97,0.251
"Mugen_3200mAh_Hero_0a",3893,3.97,0.251
"Mugen_3200mAh_Hero_0a",3894,3.97,0.249
"Mugen_3200mAh_Hero_0a",3895,3.97,0.251
"Mugen_3200mAh_Hero_0a",3896,3.97,0.249
"Mugen_3200mAh_Hero_0a",3897,3.97,0.251
"Mugen_3200mAh_Hero_0a",3898,3.97,0.251
"Mugen_3200mAh_Hero_0a",3899,3.97,0.251
"Mugen_3200mAh_Hero_0a",3900,3.97,0.251
"Mugen_3200mAh_Hero_0a",3901,3.97,0.248
"Mugen_3200mAh_Hero_0a",3902,3.97,0.251
"Mugen_3200mAh_Hero_0a",3903,3.97,0.248
"Mugen_3200mAh_Hero_0a",3904,3.97,0.251
"Mugen_3200mAh_Hero_0a",3905,3.97,0.251
"Mugen_3200mAh_Hero_0a",3906,3.97,0.251
"Mugen_3200mAh_Hero_0a",3907,3.97,0.251
"Mugen_3200mAh_Hero_0a",3908,3.97,0.249
"Mugen_3200mAh_Hero_0a",3909,3.97,0.251
"Mugen_3200mAh_Hero_0a",3910,3.97,0.249
"Mugen_3200mAh_Hero_0a",3911,3.97,0.249
"Mugen_3200mAh_Hero_0a",3912,3.97,0.251
"Mugen_3200mAh_Hero_0a",3913,3.97,0.251
"Mugen_3200mAh_Hero_0a",3914,3.97,0.251
"Mugen_3200mAh_Hero_0a",3915,3.97,0.249
"Mugen_3200mAh_Hero_0a",3916,3.97,0.251
"Mugen_3200mAh_Hero_0a",3917,3.97,0.251
"Mugen_3200mAh_Hero_0a",3918,3.97,0.249
"Mugen_3200mAh_Hero_0a",3919,3.97,0.248
"Mugen_3200mAh_Hero_0a",3920,3.97,0.251
"Mugen_3200mAh_Hero_0a",3921,3.97,0.251
"Mugen_3200mAh_Hero_0a",3922,3.97,0.251
"Mugen_3200mAh_Hero_0a",3923,3.97,0.249
"Mugen_3200mAh_Hero_0a",3924,3.97,0.251
"Mugen_3200mAh_Hero_0a",3925,3.97,0.251
"Mugen_3200mAh_Hero_0a",3926,3.97,0.251
"Mugen_3200mAh_Hero_0a",3927,3.97,0.248
"Mugen_3200mAh_Hero_0a",3928,3.97,0.249
"Mugen_3200mAh_Hero_0a",3929,3.97,0.251
"Mugen_3200mAh_Hero_0a",3930,3.97,0.251
"Mugen_3200mAh_Hero_0a",3931,3.97,0.248
"Mugen_3200mAh_Hero_0a",3932,3.97,0.251
"Mugen_3200mAh_Hero_0a",3933,3.97,0.251
"Mugen_3200mAh_Hero_0a",3934,3.97,0.251
"Mugen_3200mAh_Hero_0a",3935,3.97,0.248
"Mugen_3200mAh_Hero_0a",3936,3.97,0.249
"Mugen_3200mAh_Hero_0a",3937,3.97,0.251
"Mugen_3200mAh_Hero_0a",3938,3.97,0.251
"Mugen_3200mAh_Hero_0a",3939,3.97,0.251
"Mugen_3200mAh_Hero_0a",3940,3.97,0.251
"Mugen_3200mAh_Hero_0a",3941,3.97,0.251
"Mugen_3200mAh_Hero_0a",3942,3.97,0.248
"Mugen_3200mAh_Hero_0a",3943,3.97,0.249
"Mugen_3200mAh_Hero_0a",3944,3.97,0.251
"Mugen_3200mAh_Hero_0a",3945,3.97,0.251
"Mugen_3200mAh_Hero_0a",3946,3.97,0.251
"Mugen_3200mAh_Hero_0a",3947,3.97,0.251
"Mugen_3200mAh_Hero_0a",3948,3.97,0.249
"Mugen_3200mAh_Hero_0a",3949,3.97,0.248
"Mugen_3200mAh_Hero_0a",3950,3.97,0.251
"Mugen_3200mAh_Hero_0a",3951,3.97,0.251
"Mugen_3200mAh_Hero_0a",3952,3.97,0.251
"Mugen_3200mAh_Hero_0a",3953,3.97,0.249
"Mugen_3200mAh_Hero_0a",3954,3.97,0.251
"Mugen_3200mAh_Hero_0a",3955,3.97,0.251
"Mugen_3200mAh_Hero_0a",3956,3.97,0.251
"Mugen_3200mAh_Hero_0a",3957,3.97,0.249
"Mugen_3200mAh_Hero_0a",3958,3.97,0.248
"Mugen_3200mAh_Hero_0a",3959,3.97,0.251
"Mugen_3200mAh_Hero_0a",3960,3.97,0.251
"Mugen_3200mAh_Hero_0a",3961,3.97,0.249
"Mugen_3200mAh_Hero_0a",3962,3.97,0.251
"Mugen_3200mAh_Hero_0a",3963,3.97,0.251
"Mugen_3200mAh_Hero_0a",3964,3.97,0.251
"Mugen_3200mAh_Hero_0a",3965,3.97,0.249
"Mugen_3200mAh_Hero_0a",3966,3.97,0.248
"Mugen_3200mAh_Hero_0a",3967,3.97,0.251
"Mugen_3200mAh_Hero_0a",3968,3.97,0.251
"Mugen_3200mAh_Hero_0a",3969,3.97,0.248
"Mugen_3200mAh_Hero_0a",3970,3.97,0.249
"Mugen_3200mAh_Hero_0a",3971,3.97,0.251
"Mugen_3200mAh_Hero_0a",3972,3.97,0.251
"Mugen_3200mAh_Hero_0a",3973,3.97,0.251
"Mugen_3200mAh_Hero_0a",3974,3.97,0.248
"Mugen_3200mAh_Hero_0a",3975,3.97,0.251
"Mugen_3200mAh_Hero_0a",3976,3.97,0.248
"Mugen_3200mAh_Hero_0a",3977,3.97,0.251
"Mugen_3200mAh_Hero_0a",3978,3.97,0.251
"Mugen_3200mAh_Hero_0a",3979,3.97,0.251
"Mugen_3200mAh_Hero_0a",3980,3.97,0.251
"Mugen_3200mAh_Hero_0a",3981,3.97,0.248
"Mugen_3200mAh_Hero_0a",3982,3.97,0.251
"Mugen_3200mAh_Hero_0a",3983,3.97,0.251
"Mugen_3200mAh_Hero_0a",3984,3.97,0.248
"Mugen_3200mAh_Hero_0a",3985,3.97,0.249
"Mugen_3200mAh_Hero_0a",3986,3.97,0.251
"Mugen_3200mAh_Hero_0a",3987,3.97,0.251
"Mugen_3200mAh_Hero_0a",3988,3.97,0.249
"Mugen_3200mAh_Hero_0a",3989,3.97,0.251
"Mugen_3200mAh_Hero_0a",3990,3.97,0.251
"Mugen_3200mAh_Hero_0a",3991,3.97,0.248
"Mugen_3200mAh_Hero_0a",3992,3.97,0.249
"Mugen_3200mAh_Hero_0a",3993,3.97,0.251
"Mugen_3200mAh_Hero_0a",3994,3.97,0.251
"Mugen_3200mAh_Hero_0a",3995,3.97,0.251
"Mugen_3200mAh_Hero_0a",3996,3.97,0.248
"Mugen_3200mAh_Hero_0a",3997,3.97,0.251
"Mugen_3200mAh_Hero_0a",3998,3.97,0.251
"Mugen_3200mAh_Hero_0a",3999,3.97,0.249
"Mugen_3200mAh_Hero_0a",4000,3.97,0.248
"Mugen_3200mAh_Hero_0a",4001,3.97,0.251
"Mugen_3200mAh_Hero_0a",4002,3.97,0.251
"Mugen_3200mAh_Hero_0a",4003,3.97,0.251
"Mugen_3200mAh_Hero_0a",4004,3.97,0.251
"Mugen_3200mAh_Hero_0a",4005,3.97,0.251
"Mugen_3200mAh_Hero_0a",4006,3.97,0.251
"Mugen_3200mAh_Hero_0a",4007,3.97,0.249
"Mugen_3200mAh_Hero_0a",4008,3.97,0.248
"Mugen_3200mAh_Hero_0a",4009,3.97,0.251
"Mugen_3200mAh_Hero_0a",4010,3.97,0.251
"Mugen_3200mAh_Hero_0a",4011,3.97,0.249
"Mugen_3200mAh_Hero_0a",4012,3.97,0.251
"Mugen_3200mAh_Hero_0a",4013,3.97,0.251
"Mugen_3200mAh_Hero_0a",4014,3.97,0.251
"Mugen_3200mAh_Hero_0a",4015,3.97,0.249
"Mugen_3200mAh_Hero_0a",4016,3.97,0.249
"Mugen_3200mAh_Hero_0a",4017,3.97,0.249
"Mugen_3200mAh_Hero_0a",4018,3.97,0.251
"Mugen_3200mAh_Hero_0a",4019,3.97,0.249
"Mugen_3200mAh_Hero_0a",4020,3.97,0.251
"Mugen_3200mAh_Hero_0a",4021,3.97,0.251
"Mugen_3200mAh_Hero_0a",4022,3.97,0.251
"Mugen_3200mAh_Hero_0a",4023,3.97,0.251
"Mugen_3200mAh_Hero_0a",4024,3.97,0.248
"Mugen_3200mAh_Hero_0a",4025,3.97,0.251
"Mugen_3200mAh_Hero_0a",4026,3.97,0.248
"Mugen_3200mAh_Hero_0a",4027,3.97,0.251
"Mugen_3200mAh_Hero_0a",4028,3.97,0.251
"Mugen_3200mAh_Hero_0a",4029,3.97,0.251
"Mugen_3200mAh_Hero_0a",4030,3.97,0.249
"Mugen_3200mAh_Hero_0a",4031,3.97,0.248
"Mugen_3200mAh_Hero_0a",4032,3.97,0.251
"Mugen_3200mAh_Hero_0a",4033,3.97,0.248
"Mugen_3200mAh_Hero_0a",4034,3.97,0.249
"Mugen_3200mAh_Hero_0a",4035,3.97,0.251
"Mugen_3200mAh_Hero_0a",4036,3.97,0.251
"Mugen_3200mAh_Hero_0a",4037,3.97,0.251
"Mugen_3200mAh_Hero_0a",4038,3.97,0.249
"Mugen_3200mAh_Hero_0a",4039,3.97,0.251
"Mugen_3200mAh_Hero_0a",4040,3.97,0.251
"Mugen_3200mAh_Hero_0a",4041,3.97,0.249
"Mugen_3200mAh_Hero_0a",4042,3.97,0.249
"Mugen_3200mAh_Hero_0a",4043,3.97,0.251
"Mugen_3200mAh_Hero_0a",4044,3.97,0.251
"Mugen_3200mAh_Hero_0a",4045,3.97,0.251
"Mugen_3200mAh_Hero_0a",4046,3.97,0.249
"Mugen_3200mAh_Hero_0a",4047,3.97,0.251
"Mugen_3200mAh_Hero_0a",4048,3.97,0.251
"Mugen_3200mAh_Hero_0a",4049,3.97,0.249
"Mugen_3200mAh_Hero_0a",4050,3.97,0.248
"Mugen_3200mAh_Hero_0a",4051,3.97,0.251
"Mugen_3200mAh_Hero_0a",4052,3.97,0.251
"Mugen_3200mAh_Hero_0a",4053,3.97,0.251
"Mugen_3200mAh_Hero_0a",4054,3.97,0.248
"Mugen_3200mAh_Hero_0a",4055,3.97,0.251
"Mugen_3200mAh_Hero_0a",4056,3.97,0.251
"Mugen_3200mAh_Hero_0a",4057,3.97,0.249
"Mugen_3200mAh_Hero_0a",4058,3.97,0.248
"Mugen_3200mAh_Hero_0a",4059,3.97,0.251
"Mugen_3200mAh_Hero_0a",4060,3.97,0.251
"Mugen_3200mAh_Hero_0a",4061,3.97,0.249
"Mugen_3200mAh_Hero_0a",4062,3.97,0.251
"Mugen_3200mAh_Hero_0a",4063,3.97,0.251
"Mugen_3200mAh_Hero_0a",4064,3.97,0.249
"Mugen_3200mAh_Hero_0a",4065,3.97,0.248
"Mugen_3200mAh_Hero_0a",4066,3.97,0.251
"Mugen_3200mAh_Hero_0a",4067,3.97,0.251
"Mugen_3200mAh_Hero_0a",4068,3.97,0.251
"Mugen_3200mAh_Hero_0a",4069,3.97,0.251
"Mugen_3200mAh_Hero_0a",4070,3.97,0.251
"Mugen_3200mAh_Hero_0a",4071,3.97,0.251
"Mugen_3200mAh_Hero_0a",4072,3.97,0.251
"Mugen_3200mAh_Hero_0a",4073,3.97,0.248
"Mugen_3200mAh_Hero_0a",4074,3.97,0.249
"Mugen_3200mAh_Hero_0a",4075,3.97,0.251
"Mugen_3200mAh_Hero_0a",4076,3.97,0.248
"Mugen_3200mAh_Hero_0a",4077,3.97,0.251
"Mugen_3200mAh_Hero_0a",4078,3.97,0.251
"Mugen_3200mAh_Hero_0a",4079,3.97,0.251
"Mugen_3200mAh_Hero_0a",4080,3.97,0.251
"Mugen_3200mAh_Hero_0a",4081,3.97,0.248
